Match_id,Bowler,Batsman,score,Over_num,AI_Commentary_Final_Dynamic_Target
2837493,Stokes,Maxwell,SIX,15.0,"Chasing 154, current score 40. Maxwell sends Stokes's ball into the stands! That's a huge hit! Six runs! "
2837493,Tahir,Maxwell,SIX,15.2,"Chasing 154, current score 46. Maxwell sends Tahir's ball into the stands! That's a huge hit! Six runs! "
2837493,Tahir,Maxwell,SIX,15.3,"Chasing 154, current score 52. Maxwell sends Tahir's ball into the stands! That's a huge hit! Six runs! "
2837493,Dinda,Miller,SIX,17.4,End overs drama! Miller sends Dinda's ball into the stands! That's a huge hit! Six runs! 
2837493,Stokes,Miller,FOUR,18.2,End overs drama! Miller hits Stokes for four! What a shot! Four runs to the boundary! 
2837493,Christian,Amla,FOUR,2.0,Powerplay fireworks! Amla hits Christian for four! What a shot! Four runs to the boundary! 
2837493,Dinda,Vohra,SIX,2.1,Powerplay fireworks! Vohra sends Dinda's ball into the stands! That's a huge hit! Six runs! 
2837493,Dinda,Vohra,OUT,2.5,Powerplay fireworks! What a moment! Dinda takes the wicket of Vohra! He's gone! Brilliant bowling! 
2837493,Christian,Saha,FOUR,3.2,Powerplay fireworks! Saha hits Christian for four! What a shot! Four runs to the boundary! 
2837493,Christian,Amla,SIX,3.5,Powerplay fireworks! Amla sends Christian's ball into the stands! That's a huge hit! Six runs! 
2837493,Stokes,Saha,ONE,4.1,Powerplay fireworks! Over 4.0: Saha faces Stokes. Outcome: ONE.
2837493,Stokes,Saha,FOUR,4.4,Powerplay fireworks! Saha hits Stokes for four! What a shot! Four runs to the boundary! 
2837493,Stokes,Saha,FOUR,4.5,Powerplay fireworks! Saha hits Stokes for four! What a shot! Four runs to the boundary! 
2837493,Tahir,Saha,OUT,5.2,Powerplay fireworks! What a moment! Tahir takes the wicket of Saha! He's gone! Brilliant bowling! 
2837493,Tahir,Axar,FOUR,5.5,Powerplay fireworks! Axar hits Tahir for four! What a shot! Four runs to the boundary! 
2837493,Sandeep Sharma,Mayank Agarwal,OUT,0.5,Powerplay fireworks! What a moment! Sandeep Sharma takes the wicket of Mayank Agarwal! He's gone! Brilliant bowling! 
2837493,Swapnil Singh,Stokes,SIX,10.0,"Chasing 154, current score 100. Stokes sends Swapnil Singh's ball into the stands! That's a huge hit! Six runs! "
2837493,Stoinis,Stokes,FOUR,10.5,"Chasing 154, current score 104. Stokes hits Stoinis for four! What a shot! Four runs to the boundary! "
2837493,Swapnil Singh,Dhoni,OUT,11.2,"Chasing 154, current score 104. What a moment! Swapnil Singh takes the wicket of Dhoni! He's gone! Brilliant bowling! "
2837493,T Natarajan,Manoj Tiwary,FOUR,12.4,"Chasing 154, current score 108. Manoj Tiwary hits T Natarajan for four! What a shot! Four runs to the boundary! "
2837493,Axar,Stokes,FOUR,13.3,"Chasing 154, current score 112. Stokes hits Axar for four! What a shot! Four runs to the boundary! "
2837493,Axar,Stokes,SIX,13.4,"Chasing 154, current score 118. Stokes sends Axar's ball into the stands! That's a huge hit! Six runs! "
2837493,T Natarajan,Manoj Tiwary,SIX,14.4,"Chasing 154, current score 124. Manoj Tiwary sends T Natarajan's ball into the stands! That's a huge hit! Six runs! "
2837493,Stoinis,Stokes,SIX,15.2,"Chasing 154, current score 130. Stokes sends Stoinis's ball into the stands! That's a huge hit! Six runs! "
2837493,Stoinis,Manoj Tiwary,FOUR,16.0,End overs drama! Manoj Tiwary hits Stoinis for four! What a shot! Four runs to the boundary! 
2837493,Mohit Sharma,Stokes,ONE,17.0,End overs drama! Over 17.0: Stokes faces Mohit Sharma. Outcome: ONE.
2837493,Axar,Stokes,OUT,17.3,End overs drama! What a moment! Axar takes the wicket of Stokes! He's gone! Brilliant bowling! 
2837493,Mohit Sharma,Manoj Tiwary,SIX,18.2,End overs drama! Manoj Tiwary sends Mohit Sharma's ball into the stands! That's a huge hit! Six runs! 
2837493,Mohit Sharma,Manoj Tiwary,FOUR,18.5,End overs drama! Manoj Tiwary hits Mohit Sharma for four! What a shot! Four runs to the boundary! 
2837493,Sandeep Sharma,Christian,FOUR,19.2,End overs drama! Christian hits Sandeep Sharma for four! What a shot! Four runs to the boundary! 
2837493,Sandeep Sharma,Christian,FOUR,19.3,End overs drama! Christian hits Sandeep Sharma for four! What a shot! Four runs to the boundary! 
2837493,Sandeep Sharma,Christian,SIX,19.4,Over 19.3: Match already won! Christian faces Sandeep Sharma. (Result beyond target)
2837493,Sandeep Sharma,Christian,OUT,19.5,Over 19.5: Match already won! Christian faces Sandeep Sharma. (Result beyond target)
2837493,Mohit Sharma,Rahane,ONE,3.2,Over 3.2: Match already won! Rahane faces Mohit Sharma. (Result beyond target)
2837493,Mohit Sharma,Rahane,SIX,3.4,Over 3.3: Match already won! Rahane faces Mohit Sharma. (Result beyond target)
2837493,Mohit Sharma,Rahane,FOUR,3.5,Over 3.5: Match already won! Rahane faces Mohit Sharma. (Result beyond target)
2837493,Sandeep Sharma,Smith,FOUR,4.4,Over 4.4: Match already won! Smith faces Sandeep Sharma. (Result beyond target)
2837493,Sandeep Sharma,Smith,FOUR,4.5,Over 4.5: Match already won! Smith faces Sandeep Sharma. (Result beyond target)
2837493,T Natarajan,Rahane,OUT,6.2,Over 6.2: Match already won! Rahane faces T Natarajan. (Result beyond target)
2837493,T Natarajan,Smith,FOUR,6.4,Over 6.4: Match already won! Smith faces T Natarajan. (Result beyond target)
2837493,Stoinis,Smith,OUT,8.1,Over 8.0: Match already won! Smith faces Stoinis. (Result beyond target)
7088566,Stanlake,Billings,FOUR,0.5,Powerplay fireworks! Billings hits Stanlake for four! What a shot! Four runs to the boundary! 
7088566,Stanlake,Samson,FOUR,10.3,"Chasing 182, current score 8. Samson hits Stanlake for four! What a shot! Four runs to the boundary! "
7088566,Stanlake,Samson,OUT,10.5,"Chasing 182, current score 8. What a moment! Stanlake takes the wicket of Samson! He's gone! Brilliant bowling! "
7088566,Watson,Pant,SIX,11.3,"Chasing 182, current score 14. Pant sends Watson's ball into the stands! That's a huge hit! Six runs! "
7088566,I Abdulla,Pant,FOUR,12.2,"Chasing 182, current score 18. Pant hits I Abdulla for four! What a shot! Four runs to the boundary! "
7088566,I Abdulla,Pant,SIX,12.3,"Chasing 182, current score 24. Pant sends I Abdulla's ball into the stands! That's a huge hit! Six runs! "
7088566,I Abdulla,Chris Morris,OUT,13.0,"Chasing 182, current score 24. What a moment! I Abdulla takes the wicket of Chris Morris! He's gone! Brilliant bowling! "
7088566,Chahal,Brathwaite,OUT,14.5,"Chasing 182, current score 24. What a moment! Chahal takes the wicket of Brathwaite! He's gone! Brilliant bowling! "
7088566,Tymal Mills,Pant,FOUR,15.1,"Chasing 182, current score 28. Pant hits Tymal Mills for four! What a shot! Four runs to the boundary! "
7088566,Watson,Pat Cummins,FOUR,16.1,End overs drama! Pat Cummins hits Watson for four! What a shot! Four runs to the boundary! 
7088566,Watson,Pat Cummins,OUT,16.2,End overs drama! What a moment! Watson takes the wicket of Pat Cummins! He's gone! Brilliant bowling! 
7088566,Tymal Mills,Pant,ONE,17.3,End overs drama! Over 17.3: Pant faces Tymal Mills. Outcome: ONE.
7088566,Tymal Mills,Pant,SIX,18.0,End overs drama! Pant sends Tymal Mills's ball into the stands! That's a huge hit! Six runs! 
7088566,Negi,Pant,OUT,19.1,End overs drama! What a moment! Negi takes the wicket of Pant! He's gone! Brilliant bowling! 
7088566,Negi,Nadeem,OUT,19.3,End overs drama! What a moment! Negi takes the wicket of Nadeem! He's gone! Brilliant bowling! 
7088566,Stanlake,Tare,FOUR,2.1,Powerplay fireworks! Tare hits Stanlake for four! What a shot! Four runs to the boundary! 
7088566,Stanlake,Tare,FOUR,3.0,Powerplay fireworks! Tare hits Stanlake for four! What a shot! Four runs to the boundary! 
7088566,I Abdulla,Tare,FOUR,3.2,Powerplay fireworks! Tare hits I Abdulla for four! What a shot! Four runs to the boundary! 
7088566,Tymal Mills,Tare,OUT,4.4,Powerplay fireworks! What a moment! Tymal Mills takes the wicket of Tare! He's gone! Brilliant bowling! 
7088566,Tymal Mills,Nair,FOUR,5.0,Powerplay fireworks! Nair hits Tymal Mills for four! What a shot! Four runs to the boundary! 
7088566,Stanlake,Nair,OUT,5.3,Powerplay fireworks! What a moment! Stanlake takes the wicket of Nair! He's gone! Brilliant bowling! 
7088566,Chahal,Billings,SIX,6.5,"Chasing 182, current score 60. Billings sends Chahal's ball into the stands! That's a huge hit! Six runs! "
7088566,I Abdulla,Billings,OUT,7.3,"Chasing 182, current score 60. What a moment! I Abdulla takes the wicket of Billings! He's gone! Brilliant bowling! "
7088566,I Abdulla,Pant,SIX,7.5,"Chasing 182, current score 66. Pant sends I Abdulla's ball into the stands! That's a huge hit! Six runs! "
7088566,Tymal Mills,Pant,FOUR,9.4,"Chasing 182, current score 70. Pant hits Tymal Mills for four! What a shot! Four runs to the boundary! "
7088566,Zaheer,Watson,FOUR,0.2,Powerplay fireworks! Watson hits Zaheer for four! What a shot! Four runs to the boundary! 
7088566,Zaheer,Watson,FOUR,0.4,Powerplay fireworks! Watson hits Zaheer for four! What a shot! Four runs to the boundary! 
7088566,Chris Morris,Watson,FOUR,1.1,Powerplay fireworks! Watson hits Chris Morris for four! What a shot! Four runs to the boundary! 
7088566,Chris Morris,Gayle,FOUR,1.4,Powerplay fireworks! Gayle hits Chris Morris for four! What a shot! Four runs to the boundary! 
7088566,Pat Cummins,Binny,FOUR,11.2,"Chasing 182, current score 90. Binny hits Pat Cummins for four! What a shot! Four runs to the boundary! "
7088566,Mishra,Kedar Jadhav,SIX,12.2,"Chasing 182, current score 96. Kedar Jadhav sends Mishra's ball into the stands! That's a huge hit! Six runs! "
7088566,Mishra,Kedar Jadhav,FOUR,12.3,"Chasing 182, current score 100. Kedar Jadhav hits Mishra for four! What a shot! Four runs to the boundary! "
7088566,Mishra,Kedar Jadhav,FOUR,12.4,"Chasing 182, current score 104. Kedar Jadhav hits Mishra for four! What a shot! Four runs to the boundary! "
7088566,Mishra,Kedar Jadhav,SIX,13.0,"Chasing 182, current score 110. Kedar Jadhav sends Mishra's ball into the stands! That's a huge hit! Six runs! "
7088566,Brathwaite,Kedar Jadhav,FOUR,13.2,"Chasing 182, current score 114. Kedar Jadhav hits Brathwaite for four! What a shot! Four runs to the boundary! "
7088566,Brathwaite,Kedar Jadhav,SIX,13.3,"Chasing 182, current score 120. Kedar Jadhav sends Brathwaite's ball into the stands! That's a huge hit! Six runs! "
7088566,Brathwaite,Kedar Jadhav,TWO,13.4,"Chasing 182, current score 120. Over 13.4: Kedar Jadhav faces Brathwaite. Outcome: TWO."
7088566,Zaheer,Kedar Jadhav,FOUR,14.4,"Chasing 182, current score 124. Kedar Jadhav hits Zaheer for four! What a shot! Four runs to the boundary! "
7088566,Zaheer,Binny,OUT,15.0,"Chasing 182, current score 124. What a moment! Zaheer takes the wicket of Binny! He's gone! Brilliant bowling! "
7088566,Brathwaite,Kedar Jadhav,FOUR,15.5,"Chasing 182, current score 128. Kedar Jadhav hits Brathwaite for four! What a shot! Four runs to the boundary! "
7088566,Brathwaite,Kedar Jadhav,SIX,16.0,End overs drama! Kedar Jadhav sends Brathwaite's ball into the stands! That's a huge hit! Six runs! 
7088566,Zaheer,Vishnu Vinod,SIX,16.3,End overs drama! Vishnu Vinod sends Zaheer's ball into the stands! That's a huge hit! Six runs! 
7088566,Zaheer,Vishnu Vinod,OUT,16.4,End overs drama! What a moment! Zaheer takes the wicket of Vishnu Vinod! He's gone! Brilliant bowling! 
7088566,Zaheer,Kedar Jadhav,OUT,17.0,End overs drama! What a moment! Zaheer takes the wicket of Kedar Jadhav! He's gone! Brilliant bowling! 
7088566,Chris Morris,Negi,SIX,19.2,End overs drama! Negi sends Chris Morris's ball into the stands! That's a huge hit! Six runs! 
7088566,Chris Morris,Negi,OUT,19.3,End overs drama! What a moment! Chris Morris takes the wicket of Negi! He's gone! Brilliant bowling! 
7088566,Chris Morris,Tymal Mills,OUT,20.0,End overs drama! What a moment! Chris Morris takes the wicket of Tymal Mills! He's gone! Brilliant bowling! 
7088566,Pat Cummins,Watson,FOUR,3.0,Powerplay fireworks! Watson hits Pat Cummins for four! What a shot! Four runs to the boundary! 
7088566,Chris Morris,Gayle,OUT,3.2,Powerplay fireworks! What a moment! Chris Morris takes the wicket of Gayle! He's gone! Brilliant bowling! 
7088566,Chris Morris,Mandeep,FOUR,4.0,Powerplay fireworks! Mandeep hits Chris Morris for four! What a shot! Four runs to the boundary! 
7088566,Pat Cummins,Mandeep,FOUR,5.2,Powerplay fireworks! Mandeep hits Pat Cummins for four! What a shot! Four runs to the boundary! 
7088566,Pat Cummins,Mandeep,FOUR,5.3,Powerplay fireworks! Mandeep hits Pat Cummins for four! What a shot! Four runs to the boundary! 
7088566,Pat Cummins,Mandeep,OUT,5.5,Powerplay fireworks! What a moment! Pat Cummins takes the wicket of Mandeep! He's gone! Brilliant bowling! 
7088566,Mishra,Kedar Jadhav,SIX,7.4,"Chasing 182, current score 168. Kedar Jadhav sends Mishra's ball into the stands! That's a huge hit! Six runs! "
7088566,Nadeem,Watson,OUT,8.4,"Chasing 182, current score 168. What a moment! Nadeem takes the wicket of Watson! He's gone! Brilliant bowling! "
7200146,Bhuvneshwar,Roy,FOUR,1.3,Powerplay fireworks! Roy hits Bhuvneshwar for four! What a shot! Four runs to the boundary! 
7200146,Bhuvneshwar,Roy,FOUR,1.4,Powerplay fireworks! Roy hits Bhuvneshwar for four! What a shot! Four runs to the boundary! 
7200146,Cutting,Dwayne Smith,FOUR,10.5,"Chasing 147, current score 12. Dwayne Smith hits Cutting for four! What a shot! Four runs to the boundary! "
7200146,Rashid Khan,Karthik,FOUR,11.5,"Chasing 147, current score 16. Karthik hits Rashid Khan for four! What a shot! Four runs to the boundary! "
7200146,Henriques,Dwayne Smith,FOUR,12.1,"Chasing 147, current score 20. Dwayne Smith hits Henriques for four! What a shot! Four runs to the boundary! "
7200146,Henriques,Dwayne Smith,FOUR,12.2,"Chasing 147, current score 24. Dwayne Smith hits Henriques for four! What a shot! Four runs to the boundary! "
7200146,Nehra,Dwayne Smith,NO RUN,13.3,"Chasing 147, current score 24. Over 13.3: Dwayne Smith faces Nehra. Outcome: NO RUN."
7200146,Nehra,Dwayne Smith,SIX,14.0,"Chasing 147, current score 30. Dwayne Smith sends Nehra's ball into the stands! That's a huge hit! Six runs! "
7200146,Cutting,Dwayne Smith,FOUR,15.3,"Chasing 147, current score 34. Dwayne Smith hits Cutting for four! What a shot! Four runs to the boundary! "
7200146,Bhuvneshwar,Dwayne Smith,OUT,16.4,End overs drama! What a moment! Bhuvneshwar takes the wicket of Dwayne Smith! He's gone! Brilliant bowling! 
7200146,Bhuvneshwar,Karthik,NO RUN,17.0,End overs drama! Over 17.0: Karthik faces Bhuvneshwar. Outcome: NO RUN.
7200146,Nehra,D Kulkarni,ONE,17.1,End overs drama! Over 17.1: D Kulkarni faces Nehra. Outcome: ONE.
7200146,Nehra,Karthik,OUT,17.2,End overs drama! What a moment! Nehra takes the wicket of Karthik! He's gone! Brilliant bowling! 
7200146,Nehra,D Kulkarni,OUT,17.4,End overs drama! What a moment! Nehra takes the wicket of D Kulkarni! He's gone! Brilliant bowling! 
7200146,Cutting,P Kumar,ONE,18.3,End overs drama! Over 18.3: P Kumar faces Cutting. Outcome: ONE.
7200146,Cutting,Basil Thampi,SIX,18.4,End overs drama! Basil Thampi sends Cutting's ball into the stands! That's a huge hit! Six runs! 
7200146,Bipul Sharma,Roy,FOUR,2.4,Powerplay fireworks! Roy hits Bipul Sharma for four! What a shot! Four runs to the boundary! 
7200146,Bipul Sharma,Roy,FOUR,2.5,Powerplay fireworks! Roy hits Bipul Sharma for four! What a shot! Four runs to the boundary! 
7200146,Nehra,Roy,FOUR,3.2,Powerplay fireworks! Roy hits Nehra for four! What a shot! Four runs to the boundary! 
7200146,Rashid Khan,Brendon McCullum,OUT,4.5,Powerplay fireworks! What a moment! Rashid Khan takes the wicket of Brendon McCullum! He's gone! Brilliant bowling! 
7200146,Rashid Khan,Raina,NO RUN,5.0,Powerplay fireworks! Over 5.0: Raina faces Rashid Khan. Outcome: NO RUN.
7200146,Bhuvneshwar,Roy,OUT,5.2,Powerplay fireworks! What a moment! Bhuvneshwar takes the wicket of Roy! He's gone! Brilliant bowling! 
7200146,Rashid Khan,Finch,OUT,6.2,"Chasing 147, current score 52. What a moment! Rashid Khan takes the wicket of Finch! He's gone! Brilliant bowling! "
7200146,Nehra,Karthik,FOUR,7.2,"Chasing 147, current score 56. Karthik hits Nehra for four! What a shot! Four runs to the boundary! "
7200146,Rashid Khan,Raina,OUT,9.0,"Chasing 147, current score 56. What a moment! Rashid Khan takes the wicket of Raina! He's gone! Brilliant bowling! "
7200146,Bhuvneshwar,Roy,FOUR,1.3,Powerplay fireworks! Roy hits Bhuvneshwar for four! What a shot! Four runs to the boundary! 
7200146,Bhuvneshwar,Roy,FOUR,1.4,Powerplay fireworks! Roy hits Bhuvneshwar for four! What a shot! Four runs to the boundary! 
7200146,Cutting,Dwayne Smith,FOUR,10.5,"Chasing 147, current score 68. Dwayne Smith hits Cutting for four! What a shot! Four runs to the boundary! "
7200146,Rashid Khan,Karthik,FOUR,11.5,"Chasing 147, current score 72. Karthik hits Rashid Khan for four! What a shot! Four runs to the boundary! "
7200146,Henriques,Dwayne Smith,FOUR,12.1,"Chasing 147, current score 76. Dwayne Smith hits Henriques for four! What a shot! Four runs to the boundary! "
7200146,Henriques,Dwayne Smith,FOUR,12.2,"Chasing 147, current score 80. Dwayne Smith hits Henriques for four! What a shot! Four runs to the boundary! "
7200146,Nehra,Dwayne Smith,NO RUN,13.3,"Chasing 147, current score 80. Over 13.3: Dwayne Smith faces Nehra. Outcome: NO RUN."
7200146,Nehra,Dwayne Smith,SIX,14.0,"Chasing 147, current score 86. Dwayne Smith sends Nehra's ball into the stands! That's a huge hit! Six runs! "
7200146,Cutting,Dwayne Smith,FOUR,15.3,"Chasing 147, current score 90. Dwayne Smith hits Cutting for four! What a shot! Four runs to the boundary! "
7200146,Bhuvneshwar,Dwayne Smith,OUT,16.4,End overs drama! What a moment! Bhuvneshwar takes the wicket of Dwayne Smith! He's gone! Brilliant bowling! 
7200146,Bhuvneshwar,Karthik,NO RUN,17.0,End overs drama! Over 17.0: Karthik faces Bhuvneshwar. Outcome: NO RUN.
7200146,Nehra,D Kulkarni,ONE,17.1,End overs drama! Over 17.1: D Kulkarni faces Nehra. Outcome: ONE.
7200146,Nehra,Karthik,OUT,17.2,End overs drama! What a moment! Nehra takes the wicket of Karthik! He's gone! Brilliant bowling! 
